index,conm,type,cik,date,path
16138857,"North Texas Energy, Inc.",NT 10-Q,1514994,2016-08-15,https://www.sec.gov/Archives/edgar/data/1514994/0001096906-16-001831-index.htm
16139190,Northern Power Systems Corp.,NT 10-Q,1605997,2016-08-15,https://www.sec.gov/Archives/edgar/data/1605997/0001193125-16-681937-index.htm
16139264,"Nostalgia Family Brands, Inc.",NT 10-Q,1544861,2016-08-16,https://www.sec.gov/Archives/edgar/data/1544861/0001477932-16-011985-index.htm
16139275,"Notis Global, Inc.",NT 10-Q,1547996,2016-08-16,https://www.sec.gov/Archives/edgar/data/1547996/0001193125-16-683120-index.htm
16139413,Novus Robotics Inc.,NT 10-Q,1388180,2016-08-15,https://www.sec.gov/Archives/edgar/data/1388180/0001493152-16-012364-index.htm
16139427,"NuGene International, Inc.",NT 10-Q,1593549,2016-08-15,https://www.sec.gov/Archives/edgar/data/1593549/0001615774-16-006804-index.htm
16139490,Nukkleus Inc.,NT 10-Q,1592782,2016-08-16,https://www.sec.gov/Archives/edgar/data/1592782/0001615774-16-006845-index.htm
16139505,"Nuo Therapeutics, Inc.",NT 10-Q,1091596,2016-08-12,https://www.sec.gov/Archives/edgar/data/1091596/0001144204-16-118695-index.htm
16139553,Nutrastar International Inc.,NT 10-Q,1273385,2016-08-15,https://www.sec.gov/Archives/edgar/data/1273385/0001062993-16-011147-index.htm
16140100,"Nxt-ID, Inc.",NT 10-Q,1566826,2016-08-15,https://www.sec.gov/Archives/edgar/data/1566826/0001213900-16-016059-index.htm
16140578,OCULUS INC.,NT 10-Q,1615942,2016-09-15,https://www.sec.gov/Archives/edgar/data/1615942/0001493152-16-013381-index.htm
16140698,OGL Holdings Ltd.,NT 10-Q,1634421,2016-08-15,https://www.sec.gov/Archives/edgar/data/1634421/0001144204-16-119444-index.htm
16141544,ON THE MOVE SYSTEMS CORP.,NT 10-Q,1498148,2016-07-18,https://www.sec.gov/Archives/edgar/data/1498148/0001161697-16-000995-index.htm
16141658,"ONLINE DISRUPTIVE TECHNOLOGIES, INC.",NT 10-Q,1498380,2016-08-15,https://www.sec.gov/Archives/edgar/data/1498380/0001085037-16-000323-index.htm
16142214,"ORBITAL ATK, INC.",NT 10-Q,866121,2016-08-10,https://www.sec.gov/Archives/edgar/data/866121/0001104659-16-138371-index.htm
16142498,"OSIRIS THERAPEUTICS, INC.",NT 10-Q,1360886,2016-08-09,https://www.sec.gov/Archives/edgar/data/1360886/0001104659-16-138332-index.htm
16142710,OWC Pharmaceutical Research Corp.,NT 10-Q,1431934,2016-08-12,https://www.sec.gov/Archives/edgar/data/1431934/0001295345-16-000610-index.htm
16142864,"Oakridge Global Energy Solutions, Inc.",NT 10-Q,830483,2016-08-12,https://www.sec.gov/Archives/edgar/data/830483/0001445866-16-002486-index.htm
16143287,"Omagine, Inc.",NT 10-Q,820600,2016-08-12,https://www.sec.gov/Archives/edgar/data/820600/0001213900-16-015817-index.htm
16143311,"Ominto, Inc.",NT 10-Q,1097792,2016-08-15,https://www.sec.gov/Archives/edgar/data/1097792/0001213900-16-016034-index.htm
16143900,"Opulent Acquisition, Inc.",NT 10-Q,1634291,2016-07-15,https://www.sec.gov/Archives/edgar/data/1634291/0001675426-16-000022-index.htm
16144022,"Original Source Entertainment, Inc.",NT 10-Q,1500198,2016-08-15,https://www.sec.gov/Archives/edgar/data/1500198/0001144204-16-119481-index.htm
16144063,"Oroplata Resources, Inc.",NT 10-Q,1576873,2016-08-16,https://www.sec.gov/Archives/edgar/data/1576873/0001078782-16-003279-index.htm
16145722,PC Mobile Media Corp.,NT 10-Q,1663641,2016-08-16,https://www.sec.gov/Archives/edgar/data/1663641/0001393905-16-001024-index.htm
16146059,PEN INC.,NT 10-Q,891417,2016-08-15,https://www.sec.gov/Archives/edgar/data/891417/0001493152-16-012391-index.htm
16146422,PERMA FIX ENVIRONMENTAL SERVICES INC,NT 10-Q,891532,2016-08-15,https://www.sec.gov/Archives/edgar/data/891532/0001437749-16-037505-index.htm
16146690,PETROTERRA CORP.,NT 10-Q,1463208,2016-08-16,https://www.sec.gov/Archives/edgar/data/1463208/0001493152-16-012543-index.htm
16146706,"PF Hospitality Group, Inc.",NT 10-Q,1343465,2016-08-15,https://www.sec.gov/Archives/edgar/data/1343465/0001493152-16-012379-index.htm
16146810,"PFO Global, Inc.",NT 10-Q,1456455,2016-08-15,https://www.sec.gov/Archives/edgar/data/1456455/0001437749-16-037510-index.htm
16147965,PLAYERS NETWORK,NT 10-Q,1037131,2016-08-16,https://www.sec.gov/Archives/edgar/data/1037131/0001493152-16-012571-index.htm
16148071,"PMX Communities, Inc.",NT 10-Q,1471387,2016-08-15,https://www.sec.gov/Archives/edgar/data/1471387/0001014897-16-000620-index.htm
16148573,"POWER SOLUTIONS INTERNATIONAL, INC.",NT 10-Q,1137091,2016-08-10,https://www.sec.gov/Archives/edgar/data/1137091/0001193125-16-678104-index.htm
16148576,"POWERDYNE INTERNATIONAL, INC.",NT 10-Q,1435617,2016-08-12,https://www.sec.gov/Archives/edgar/data/1435617/0001213900-16-015802-index.htm
16148902,PREMIER BIOMEDICAL INC,NT 10-Q,1515740,2016-08-15,https://www.sec.gov/Archives/edgar/data/1515740/0001477932-16-011940-index.htm
16148915,"PREMIER PACIFIC CONSTRUCTION, INC.",NT 10-Q,1589919,2016-08-16,https://www.sec.gov/Archives/edgar/data/1589919/0001127855-16-000743-index.htm
16149085,PRINCETON CAPITAL CORP,NT 10-Q,845385,2016-08-16,https://www.sec.gov/Archives/edgar/data/845385/0001213900-16-016110-index.htm
16149558,"PROGRESSIVE GREEN SOLUTIONS, INC.",NT 10-Q,1537511,2016-08-15,https://www.sec.gov/Archives/edgar/data/1537511/0001144204-16-118947-index.htm
16149884,PROSPERITY BANCSHARES INC,NT 10-Q,1068851,2016-08-10,https://www.sec.gov/Archives/edgar/data/1068851/0001437749-16-037024-index.htm
16151299,"Pacific Ventures Group, Inc.",NT 10-Q,882800,2016-08-16,https://www.sec.gov/Archives/edgar/data/882800/0001079974-16-001512-index.htm
16151739,Park Place Energy Inc.,NT 10-Q,1648636,2016-08-15,https://www.sec.gov/Archives/edgar/data/1648636/0001193125-16-681008-index.htm
16152304,"Pazoo, Inc.",NT 10-Q,1533427,2016-08-15,https://www.sec.gov/Archives/edgar/data/1533427/0001127855-16-000737-index.htm
16152412,"PeerLogix, Inc.",NT 10-Q,1603494,2016-08-15,https://www.sec.gov/Archives/edgar/data/1603494/0001019687-16-007255-index.htm
16152768,Perry Hill Acquisition Corp,NT 10-Q,1662672,2016-08-15,https://www.sec.gov/Archives/edgar/data/1662672/0001021432-16-001444-index.htm
16152773,Perseon Corp,NT 10-Q,320174,2016-08-09,https://www.sec.gov/Archives/edgar/data/320174/0000912282-16-000797-index.htm
16152819,"PetLife Pharmaceuticals, Inc.",NT 10-Q,1354591,2016-07-15,https://www.sec.gov/Archives/edgar/data/1354591/0001493152-16-011563-index.htm
16152824,"PetVivo Holdings, Inc.",NT 10-Q,1512922,2016-08-16,https://www.sec.gov/Archives/edgar/data/1512922/0001477932-16-012015-index.htm
16152900,PetroGas Co,NT 10-Q,1609258,2016-08-16,https://www.sec.gov/Archives/edgar/data/1609258/0001594062-16-000562-index.htm
16152907,PetroShare Corp.,NT 10-Q,1568079,2016-08-16,https://www.sec.gov/Archives/edgar/data/1568079/0001104659-16-139845-index.htm
16152940,"Petrogress, Inc.",NT 10-Q,1558465,2016-08-15,https://www.sec.gov/Archives/edgar/data/1558465/0001554795-16-000809-index.htm
16153075,Phoenix Apps Inc.,NT 10-Q,1660839,2016-08-15,https://www.sec.gov/Archives/edgar/data/1660839/0001594062-16-000560-index.htm
16153481,"Plastic2Oil, Inc.",NT 10-Q,1381105,2016-08-16,https://www.sec.gov/Archives/edgar/data/1381105/0001493152-16-012545-index.htm
16153594,"Point Capital, Inc.",NT 10-Q,1514183,2016-08-15,https://www.sec.gov/Archives/edgar/data/1514183/0001213900-16-015997-index.htm
16153720,"Pollex, Inc.",NT 10-Q,1178377,2016-08-15,https://www.sec.gov/Archives/edgar/data/1178377/0001575872-16-000425-index.htm
16154084,Praxsyn Corp,NT 10-Q,1346973,2016-08-16,https://www.sec.gov/Archives/edgar/data/1346973/0001493152-16-012519-index.htm
16154107,"Precision Aerospace Components, Inc.",NT 10-Q,936446,2016-08-16,https://www.sec.gov/Archives/edgar/data/936446/0001477932-16-011951-index.htm
16154585,Probe Manufacturing Inc,NT 10-Q,1329606,2016-08-15,https://www.sec.gov/Archives/edgar/data/1329606/0001504412-16-000291-index.htm
16154651,"Progreen US, Inc.",NT 10-Q,1079297,2016-09-14,https://www.sec.gov/Archives/edgar/data/1079297/0001213900-16-016764-index.htm
16155372,"Q2Power Technologies, Inc.",NT 10-Q,1310527,2016-08-15,https://www.sec.gov/Archives/edgar/data/1310527/0001548123-16-000678-index.htm
16155521,QPAGOS,NT 10-Q,1591913,2016-08-16,https://www.sec.gov/Archives/edgar/data/1591913/0001615774-16-006831-index.htm
16155678,QUANTRX BIOMEDICAL CORP,NT 10-Q,820608,2016-08-15,https://www.sec.gov/Archives/edgar/data/820608/0001415889-16-006838-index.htm
16156118,"Quarta-Rad, Inc.",NT 10-Q,1549631,2016-08-15,https://www.sec.gov/Archives/edgar/data/1549631/0001493152-16-012377-index.htm
16156146,"Quest Solution, Inc.",NT 10-Q,278165,2016-08-16,https://www.sec.gov/Archives/edgar/data/278165/0001493152-16-012606-index.htm
16156308,"RAADR, INC.",NT 10-Q,1384365,2016-08-16,https://www.sec.gov/Archives/edgar/data/1384365/0001393905-16-001021-index.htm
16156764,RAVEN INDUSTRIES INC,NT 10-Q,82166,2016-09-12,https://www.sec.gov/Archives/edgar/data/82166/0000082166-16-000184-index.htm
16157421,REGENERX BIOPHARMACEUTICALS INC,NT 10-Q,707511,2016-08-15,https://www.sec.gov/Archives/edgar/data/707511/0001144204-16-119511-index.htm
16157426,REGENT TECHNOLOGIES INC,NT 10-Q,319200,2016-08-15,https://www.sec.gov/Archives/edgar/data/319200/0001076542-16-000349-index.htm
16157446,REGI U S INC,NT 10-Q,922330,2016-09-15,https://www.sec.gov/Archives/edgar/data/922330/0001493152-16-013374-index.htm
16157781,"RENTECH, INC.",NT 10-Q,868725,2016-08-10,https://www.sec.gov/Archives/edgar/data/868725/0001564590-16-023821-index.htm
16157918,RERAISE GAMING CORP,NT 10-Q,1592411,2016-08-15,https://www.sec.gov/Archives/edgar/data/1592411/0001214659-16-013219-index.htm
16158367,RIDGEFIELD ACQUISITION CORP,NT 10-Q,812152,2016-08-16,https://www.sec.gov/Archives/edgar/data/812152/0001144204-16-119692-index.htm
16159063,ROI LAND INVESTMENTS LTD,NT 10-Q,1509879,2016-08-16,https://www.sec.gov/Archives/edgar/data/1509879/0001019687-16-007291-index.htm
16159065,"ROID GROUP, INC.",NT 10-Q,1631547,2016-08-16,https://www.sec.gov/Archives/edgar/data/1631547/0001504412-16-000297-index.htm
16159066,"ROKWADER, INC.",NT 10-Q,1322952,2016-08-15,https://www.sec.gov/Archives/edgar/data/1322952/0001017386-16-000508-index.htm
16160453,"RadTek, Inc",NT 10-Q,1487252,2016-08-16,https://www.sec.gov/Archives/edgar/data/1487252/0001504412-16-000295-index.htm
16160638,"Rand Logistics, Inc.",NT 10-Q,1294250,2016-08-16,https://www.sec.gov/Archives/edgar/data/1294250/0001193805-16-003739-index.htm
16160646,"Randolph Acquisitions, Inc.",NT 10-Q,1634423,2016-08-16,https://www.sec.gov/Archives/edgar/data/1634423/0001021432-16-001448-index.htm
16160960,"Real Estate Contacts, Inc.",NT 10-Q,1520528,2016-08-16,https://www.sec.gov/Archives/edgar/data/1520528/0001173375-16-000254-index.htm
16160984,"Real Goods Solar, Inc.",NT 10-Q,1425565,2016-08-15,https://www.sec.gov/Archives/edgar/data/1425565/0001571049-16-017513-index.htm
16161150,"Recursos Queliz, Inc.",NT 10-Q,1598683,2016-07-18,https://www.sec.gov/Archives/edgar/data/1598683/0001477932-16-011433-index.htm
16161319,"Regenicin, Inc.",NT 10-Q,1412659,2016-08-15,https://www.sec.gov/Archives/edgar/data/1412659/0001662252-16-000203-index.htm
16161549,"Renewable Energy & Power, Inc.",NT 10-Q,1608430,2016-08-16,https://www.sec.gov/Archives/edgar/data/1608430/0001477932-16-012009-index.htm
16161619,"Rennova Health, Inc.",NT 10-Q,931059,2016-08-16,https://www.sec.gov/Archives/edgar/data/931059/0001019687-16-007277-index.htm
16162091,"Rich Pharmaceuticals, Inc.",NT 10-Q,1504389,2016-08-15,https://www.sec.gov/Archives/edgar/data/1504389/0001662252-16-000202-index.htm
16162653,Rockdale Resources Corp,NT 10-Q,1368637,2016-08-15,https://www.sec.gov/Archives/edgar/data/1368637/0001185185-16-005239-index.htm
16164122,SANDRIDGE ENERGY INC,NT 10-Q,1349436,2016-08-10,https://www.sec.gov/Archives/edgar/data/1349436/0001193125-16-677636-index.htm
16164404,"SATYA WORLDWIDE, INC.",NT 10-Q,1606069,2016-08-16,https://www.sec.gov/Archives/edgar/data/1606069/0001117768-16-001412-index.htm
16164524,"SBH ASSOCIATES, INC.",NT 10-Q,1571919,2016-08-15,https://www.sec.gov/Archives/edgar/data/1571919/0001078782-16-003239-index.htm
16165244,SCOTTS LIQUID GOLD INC,NT 10-Q,88000,2016-08-15,https://www.sec.gov/Archives/edgar/data/88000/0001564590-16-024301-index.htm
16165429,SEAFARER EXPLORATION CORP,NT 10-Q,1106213,2016-08-15,https://www.sec.gov/Archives/edgar/data/1106213/0001654954-16-001583-index.htm
16165631,SEEN ON SCREEN TV INC.,NT 10-Q,879519,2016-09-14,https://www.sec.gov/Archives/edgar/data/879519/0001002014-16-000750-index.htm
16166432,"SG BLOCKS, INC.",NT 10-Q,1023994,2016-08-15,https://www.sec.gov/Archives/edgar/data/1023994/0001213900-16-015919-index.htm
16167064,"SIGNAL BAY, INC.",NT 10-Q,715788,2016-08-15,https://www.sec.gov/Archives/edgar/data/715788/0001477932-16-011896-index.htm
16167165,SILVER HILL MINES INC,NT 10-Q,1434994,2016-08-15,https://www.sec.gov/Archives/edgar/data/1434994/0001052918-16-001228-index.htm
16167518,SITESTAR CORP,NT 10-Q,1096934,2016-08-16,https://www.sec.gov/Archives/edgar/data/1096934/0000721748-16-001573-index.htm
16167595,SKINVISIBLE INC,NT 10-Q,1085277,2016-08-15,https://www.sec.gov/Archives/edgar/data/1085277/0001663577-16-000250-index.htm
16167691,SKYSTAR BIO-PHARMACEUTICAL CO,NT 10-Q,1076939,2016-08-15,https://www.sec.gov/Archives/edgar/data/1076939/0001144204-16-119491-index.htm
16168501,SOLITRON DEVICES INC,NT 10-Q,91668,2016-07-15,https://www.sec.gov/Archives/edgar/data/91668/0001213900-16-015013-index.htm
16168759,"SOUPMAN, INC.",NT 10-Q,1475273,2016-07-18,https://www.sec.gov/Archives/edgar/data/1475273/0001553350-16-002236-index.htm
16168771,"SOURCE FINANCIAL, INC.",NT 10-Q,846377,2016-08-16,https://www.sec.gov/Archives/edgar/data/846377/0001213900-16-016107-index.htm
16169154,"SPARTA COMMERCIAL SERVICES, INC.",NT 10-Q,318299,2016-09-15,https://www.sec.gov/Archives/edgar/data/318299/0001185185-16-005436-index.htm
16169502,SPINDLETOP OIL & GAS CO,NT 10-Q,867038,2016-08-16,https://www.sec.gov/Archives/edgar/data/867038/0000867038-16-000029-index.htm
16170469,"STEALTH TECHNOLOGIES, INC.",NT 10-Q,1496818,2016-08-15,https://www.sec.gov/Archives/edgar/data/1496818/0001002014-16-000738-index.htm
16170596,STEMCELLS INC,NT 10-Q,883975,2016-08-09,https://www.sec.gov/Archives/edgar/data/883975/0001193125-16-676940-index.htm
16171111,STRATEAN INC.,NT 10-Q,827876,2016-08-15,https://www.sec.gov/Archives/edgar/data/827876/0001663577-16-000252-index.htm
16171126,STRATEGIC INTERNET INVESTMENTS INC,NT 10-Q,53320,2016-08-15,https://www.sec.gov/Archives/edgar/data/53320/0001472375-16-000406-index.htm
16171211,"STREAMTRACK, INC.",NT 10-Q,1442376,2016-07-18,https://www.sec.gov/Archives/edgar/data/1442376/0001477932-16-011423-index.htm
16171376,"STWC. Holdings, Inc.",NT 10-Q,1400683,2016-09-15,https://www.sec.gov/Archives/edgar/data/1400683/0001004878-16-000494-index.htm
16171645,"SUNEDISON, INC.",NT 10-Q,945436,2016-08-12,https://www.sec.gov/Archives/edgar/data/945436/0001193125-16-680723-index.htm
16171733,"SUNVALLEY SOLAR, INC.",NT 10-Q,1434477,2016-08-15,https://www.sec.gov/Archives/edgar/data/1434477/0001551163-16-000448-index.htm
16171736,"SUNVESTA, INC.",NT 10-Q,1060409,2016-08-15,https://www.sec.gov/Archives/edgar/data/1060409/0001211524-16-000284-index.htm
16172639,Safco Investment Holding Corp.,NT 10-Q,1265848,2016-08-15,https://www.sec.gov/Archives/edgar/data/1265848/0001213900-16-016041-index.htm
16172840,"Saleen Automotive, Inc.",NT 10-Q,1528098,2016-08-15,https://www.sec.gov/Archives/edgar/data/1528098/0001493152-16-012510-index.htm
16173064,San Lotus Holding Inc,NT 10-Q,1528749,2016-08-09,https://www.sec.gov/Archives/edgar/data/1528749/0001528749-16-000087-index.htm
16173120,"Sancon Resources Recovery, Inc.",NT 10-Q,1288195,2016-08-15,https://www.sec.gov/Archives/edgar/data/1288195/0001019687-16-007217-index.htm
16173251,Santander Consumer USA Holdings Inc.,NT 10-Q,1580608,2016-08-09,https://www.sec.gov/Archives/edgar/data/1580608/0001193125-16-676058-index.htm
16173380,"Santander Holdings USA, Inc.",NT 10-Q,811830,2016-08-16,https://www.sec.gov/Archives/edgar/data/811830/0000811830-16-000064-index.htm
16173980,Scott Hill Acquisition Corp,NT 10-Q,1662671,2016-08-15,https://www.sec.gov/Archives/edgar/data/1662671/0001021432-16-001445-index.htm
16174212,"Seaniemac International, Ltd.",NT 10-Q,1206133,2016-08-15,https://www.sec.gov/Archives/edgar/data/1206133/0001493152-16-012477-index.htm
16174255,"Sector 5, Inc.",NT 10-Q,1550737,2016-08-15,https://www.sec.gov/Archives/edgar/data/1550737/0001477932-16-011830-index.htm
16174746,Service Team Inc.,NT 10-Q,1535635,2016-07-14,https://www.sec.gov/Archives/edgar/data/1535635/0001079973-16-001063-index.htm
16175485,"Sibannac, Inc.",NT 10-Q,1313938,2016-07-15,https://www.sec.gov/Archives/edgar/data/1313938/0001019687-16-006948-index.htm
16175671,Silver Dragon Resources Inc.,NT 10-Q,1017290,2016-08-16,https://www.sec.gov/Archives/edgar/data/1017290/0001062993-16-011198-index.htm
16175769,"Silverstar Resources, Inc.",NT 10-Q,1385329,2016-08-15,https://www.sec.gov/Archives/edgar/data/1385329/0001477932-16-011873-index.htm
16175889,Sino Fortune Holding Corp,NT 10-Q,1628468,2016-08-15,https://www.sec.gov/Archives/edgar/data/1628468/0001493152-16-012362-index.htm
16176062,"SkyPeople Fruit Juice, Inc",NT 10-Q,1066923,2016-08-16,https://www.sec.gov/Archives/edgar/data/1066923/0001213900-16-016091-index.htm
16176487,"SmooFi, Inc.",NT 10-Q,1592603,2016-08-15,https://www.sec.gov/Archives/edgar/data/1592603/0001477932-16-011846-index.htm
16176560,"SocialPlay USA, Inc.",NT 10-Q,1597929,2016-08-15,https://www.sec.gov/Archives/edgar/data/1597929/0001662252-16-000205-index.htm
16176576,"Soellingen Advisory Group, Inc.",NT 10-Q,1574946,2016-08-15,https://www.sec.gov/Archives/edgar/data/1574946/0001014897-16-000621-index.htm
16176807,Soul & Vibe Interactive Inc.,NT 10-Q,1515115,2016-08-15,https://www.sec.gov/Archives/edgar/data/1515115/0001144204-16-119400-index.htm
16177241,"Spotlight Innovation, Inc.",NT 10-Q,1388486,2016-08-15,https://www.sec.gov/Archives/edgar/data/1388486/0001477932-16-011857-index.htm
16177456,"Staffing Group, Ltd.",NT 10-Q,1561622,2016-08-11,https://www.sec.gov/Archives/edgar/data/1561622/0001520138-16-001083-index.htm
16177681,Starlight Supply Chain Management Co,NT 10-Q,1610457,2016-09-14,https://www.sec.gov/Archives/edgar/data/1610457/0001213900-16-016791-index.htm
16179144,"Sunshine Biopharma, Inc",NT 10-Q,1402328,2016-08-15,https://www.sec.gov/Archives/edgar/data/1402328/0001654954-16-001559-index.htm
16179703,"T-REX OIL, INC.",NT 10-Q,1287900,2016-08-15,https://www.sec.gov/Archives/edgar/data/1287900/0001493152-16-012342-index.htm
16180648,TANGOE INC,NT 10-Q,1182325,2016-08-10,https://www.sec.gov/Archives/edgar/data/1182325/0001104659-16-138632-index.htm
16180762,TASER INTERNATIONAL INC,NT 10-Q,1069183,2016-08-10,https://www.sec.gov/Archives/edgar/data/1069183/0001069183-16-000213-index.htm
16181099,TCP International Holdings Ltd.,NT 10-Q,1545391,2016-08-10,https://www.sec.gov/Archives/edgar/data/1545391/0001545391-16-000031-index.htm
16181405,TEL INSTRUMENT ELECTRONICS CORP,NT 10-Q,96885,2016-08-16,https://www.sec.gov/Archives/edgar/data/96885/0001185185-16-005249-index.htm
16181812,"TERRAFORM GLOBAL, INC.",NT 10-Q,1620702,2016-08-10,https://www.sec.gov/Archives/edgar/data/1620702/0001620702-16-000139-index.htm
16182976,TODEX CORP.,NT 10-Q,1625095,2016-07-15,https://www.sec.gov/Archives/edgar/data/1625095/0001477932-16-011387-index.htm
16183051,"TONNER-ONE WORLD HOLDINGS, INC.",NT 10-Q,1017616,2016-08-16,https://www.sec.gov/Archives/edgar/data/1017616/0001445866-16-002531-index.htm
16183311,TOUCAN INTERACTIVE CORP,NT 10-Q,1602143,2016-07-15,https://www.sec.gov/Archives/edgar/data/1602143/0001213900-16-015009-index.htm
16183442,TOWERSTREAM CORP,NT 10-Q,1349437,2016-08-09,https://www.sec.gov/Archives/edgar/data/1349437/0001437749-16-036862-index.htm
16183850,TRANSATLANTIC CAPITAL INC.,NT 10-Q,1228386,2016-08-15,https://www.sec.gov/Archives/edgar/data/1228386/0001017386-16-000513-index.htm
